77.5,1,,0.36900369,,particles ,,77.5,,32612.5,120.3413284
82.5,0,,0,,271,,0,,,
87.5,0,,0,,,,0,,,
92.5,0,,0,,,,0,,,
97.5,0,,0,,,,0,,,
102.5,4,,1.47601476,,,,410,,,
107.5,23,,8.487084871,,,,2472.5,,,
112.5,46,,16.97416974,,,,5175,,,
117.5,61,,22.50922509,,,,7167.5,,,
122.5,63,,23.24723247,,,,7717.5,,,
127.5,35,,12.91512915,,,,4462.5,,,
132.5,24,,8.856088561,,,,3180,,,
137.5,9,,3.32103321,,,,1237.5,,,
142.5,5,,1.84501845,,,,712.5,,,
